연번,명칭,높이(m),경도(E),위도(N)
6669,신산,258.7,127.5458833,35.1369306
6670,구재봉,773.7,127.7309028,35.126525
6671,천황봉,650.7,127.5032444,35.1243639
6672,갈미봉,656.4,127.5315917,35.1126222
6673,등주리봉,896.8,127.5638722,35.1020861
6674,속초봉,754.8,127.5579528,35.1112194
6675,도솔봉,1153.2,127.5935528,35.121325
6676,백운산,1222.2,127.6213444,35.1063722
6677,매봉,866.9,127.6519611,35.1166139
6678,분지봉,627.8,127.7272556,35.1096806
6679,형제봉,881.2,127.5595194,35.0954861
6680,갈미봉,518.5,127.6869694,35.0884667
6681,계족산,729.4,127.528225,35.0598278
6682,억불봉,1007.5,127.6547778,35.0725111
6683,쫓비산,538.2,127.6937639,35.0723389
6684,불암산,430.5,127.7267306,35.0506444
6685,용계산,626.5,127.5296806,35.0340583
6686,비봉산,595.5,127.5581806,35.0274361
6687,써리바구산,198.4,127.5238944,35.0073778
6688,동매산,262.0,127.5884333,35.2408944
6689,수리봉,873.6,127.6918806,35.1923333
6690,호봉,374.4,127.6998222,35.1767778
6691,월출봉,766.2,127.5338583,35.1063583
6692,어정산,326.5,127.5044556,35.0915417
6693,질등산,350.3,127.5016528,35.0905056
6694,밤산,189.9,127.5948972,35.0477194
6695,두리봉,258.5,127.6103833,35.0252667
6696,깃대봉,495.8,127.6943306,35.032625
6697,일자봉,407.9,127.5675306,35.0015417
6698,철암박이산,406.5,127.5982028,35.0224889
6699,국사봉,447.3,127.7441111,35.0246861
6700,깃대봉,414.9,127.7490528,35.0242056
6701,매봉산,129.5,126.1067972,34.7307583
6702,큰산,150.1,126.1565222,34.7312389
6703,견산,199.2,126.1015694,34.7039444
6704,돌산,64.7,126.1517944,34.7182278
6705,마항산,65.6,126.1599,34.7228222
6706,후동산,153.0,126.1722417,34.72045
6707,오음산,209.1,126.149875,34.6617694
6708,대성산,196.1,126.1418194,34.6269667
6709,아미산,137.1,126.13935,34.6451833
6710,부학산,108.1,126.1621861,34.6427528
6711,토미산,91.8,126.1540889,34.6494944
6712,금성산,151.6,126.0581639,34.5817806
6713,망매산,156.3,126.050925,34.5774167
6714,연대산,255.6,126.2207111,34.5086306
6715,부주산,149.6,126.2381389,34.5085917
6716,솔목산,29.9,126.1867028,34.6415278
6717,망치산,114.3,126.2215167,34.5237472
6718,봉둘산,109.3,126.2175,34.5044
6719,도두봉,61.8,126.46835,33.5079861
6720,바굼지오름,83.8,126.4128417,33.4785722
6721,고내봉,172.9,126.3413361,33.4593056
6722,수산봉,118.7,126.3845556,33.4730139
6723,눈오름,203.5,126.4747972,33.4594667
6724,광이오름,266.8,126.4948806,33.4680556
6725,남좃은오름,296.7,126.4972583,33.4725083
6726,상여오름,244.9,126.4917,33.4657167
6727,과오름,156.7,126.3231722,33.4461972
6728,눈오름,210.6,126.3702778,33.43965
6729,극락오름,312.9,126.4145333,33.4344833
6730,구분동산,266.2,126.4555417,33.4450639
6731,밝은오름,350.0,126.4647278,33.44015
6732,검은오름,438.8,126.4985667,33.4429389
6733,노루손이오름,617.4,126.4968333,33.425575
6734,천아오름,133.3,126.2988889,33.4045778
6735,어도오름,141.1,126.3084667,33.4205556
6736,검은데기오름,403.2,126.3860444,33.4186806
6737,산세미오름,654.0,126.4341056,33.4086972
6738,골머리오름,816.2,126.4968889,33.4063
6739,테봉산,168.1,126.7564389,36.2302056
6740,학산,168.3,126.9113444,36.2259722
6741,파진산,185.5,126.9715139,36.2297833
6742,국사봉,181.2,126.978525,36.2490722
6743,노적봉,52.6,126.9989111,36.2471861
6744,용머리산,170.6,126.9756806,36.2448556
6745,군관산,136.4,126.9437583,36.2062222
6746,토성산,114.0,126.951225,36.2032389
6747,노고산,228.6,126.7853833,36.1819306
6748,마가산,128.5,126.7796667,36.1932194
6749,주박산,158.6,126.8138778,36.1917667
6750,금성산,216.0,126.8816778,36.1950667
6751,성흥산,260.1,126.8988917,36.1985861
6752,대흥산,139.4,126.9215306,36.1765611
6753,함박산,90.2,126.9772528,36.1850694
6754,제구지,230.5,126.815775,36.1688361
6755,청등산,260.9,126.8007278,36.1693111
6756,무제산,233.6,126.8443,36.1597361
6757,봉황산,59.5,126.9820806,36.17165
6758,월명산,179.2,126.7939028,36.1369556
6759,석천봉,207.1,126.8023528,36.1418694
6760,오산,220.9,126.8195917,36.1369528
6761,태봉산,103.4,126.8047028,36.1484861
6762,시루산,206.7,126.845325,36.1448917
6763,용두산,61.4,126.9652528,36.1426167
6764,화산,40.4,126.9996833,36.1395167
6765,월성산,136.4,126.8255056,36.1110306
6766,망배산,132.8,126.8567833,36.1087139
6767,무학산,100.2,126.9511167,36.1217417
6768,건지산,127.0,126.7906917,36.0892528
6769,기린봉,145.5,126.7891167,36.0966389
6770,숭정산,145.8,126.7779972,36.0785222
6771,어성산,154.2,126.7975222,36.0753861
6772,관두봉,137.4,126.8124083,36.0767778
6773,산악산,126.1,126.8649139,36.0949
6774,일치봉,131.7,126.9093361,36.0972361
6775,동지산,57.2,126.9581667,36.0840556
6776,봉화산,53.7,126.989475,36.0969778
6777,화양산,114.0,126.7633417,36.0663361
6778,솔매산,82.0,126.789,36.0502417
6779,원봉,79.0,126.7822611,36.0617389
6780,감투봉,118.1,126.8147083,36.07445
6781,봉황산,51.9,126.8331083,36.0716278
6782,왕개산,39.0,126.830725,36.0732833
6783,봉화산,236.3,126.8948278,36.0583694
6784,함라산,239.8,126.900725,36.0663889
6785,용왕산,65.9,126.970675,36.064325
6786,남당산,50.8,126.9780139,36.0733722
6787,돌산,68.6,126.9811139,36.0622722
6788,흑산,53.6,126.9853722,36.0507083
6789,봉화산,140.8,126.8470389,36.0349167
6790,공주산,64.5,126.8509694,36.0498167
6791,매봉산,38.0,126.9684361,36.042
6792,돌산,105.3,126.76425,36.0161361
6793,요동산,16.8,126.759075,36.0170778
6794,오성산,227.7,126.7846278,36.0139139
6795,망해산,230.0,126.8410167,36.0187806
6796,우두머리산,19.2,126.9570861,36.0083861
6797,도치산,44.7,126.9954833,36.1940306
6798,백이산,369.1,128.3496417,35.2348306
6799,광려산,378.7,128.4516583,35.2331556
6800,심방산,155.8,128.264325,35.2229806
6801,괘방산,456.9,128.3057694,35.2239056
6802,오봉산,524.7,128.3538528,35.2082528
6803,마기산,157.0,128.3072306,35.183675
6804,여항산,770.5,128.4064028,35.1961861
6805,봉화산,674.2,128.4427778,35.1874278
6806,광려산,722.6,128.4789194,35.1878
6807,매화산,140.1,128.2703694,35.1674222
6808,영봉산,397.0,128.3495167,35.1607806
6809,서북산,738.8,128.4196056,35.1692444
6810,베틀산,436.3,128.463825,35.1517056
6811,평지산,491.4,128.4528,35.1605778
6812,시루봉,448.0,128.4925694,35.1546833
6813,보잠산,452.8,128.2997222,35.1255083
6814,작당산,249.5,128.3039806,35.1482528
6815,만수산,456.2,128.3390833,35.1275194
6816,인성산,643.8,128.4140833,35.1395556
6817,수리봉,561.3,128.4283361,35.1451361
6818,야반산,342.4,128.4535917,35.1338139
6819,선유산,418.0,128.2766222,35.1178028
6820,소곡산,481.2,128.2838278,35.1056278
6821,수리봉,320.2,128.2940556,35.1134889
6822,미암산,358.5,128.3182944,35.1166806
6823,용암산,400.6,128.3217611,35.1110639
6824,필두봉,418.4,128.3095083,35.1037472
6825,기대봉,521.8,128.3516306,35.1235778
6826,적석산,496.8,128.3697472,35.1094833
6827,옥녀봉,155.4,128.4531639,35.1136444
6828,우산,198.4,128.4677194,35.1093389
6829,남산,424.9,128.2669806,35.07545
6830,필봉산,344.2,128.2942139,35.0994361
6831,깃대봉,436.8,128.3560667,35.0937806
6832,범바위산,357.5,128.3505,35.0820056
6833,금봉산,308.8,128.3880639,35.0839083
6834,탁골산,280.9,128.3898472,35.0963222
6835,와우산,210.5,128.4066944,35.0914306
6836,호암산,309.9,128.4311833,35.0864472
6837,시루봉,540.9,128.2620917,35.0631083
6838,연화산,524.0,128.2650611,35.071025
6839,덕산,278.4,128.2862861,35.0663194
6840,매봉산,285.3,128.3057222,35.0712361
6841,장산,142.8,128.3214417,35.0622056
6842,시루봉,240.4,128.3342083,35.0724083
6843,방화산,175.3,128.3688667,35.0653389
6844,성산,101.9,128.3600861,35.053325
6845,한밭안산,128.4,128.4137417,35.0712917
6846,노인산,272.4,128.4503028,35.0628167
6847,장군산,265.4,128.4673028,35.0601639
6848,학남산,550.5,128.2637806,35.0373556
6849,백운산,483.9,128.2791028,35.0353861
6850,성지산,456.3,128.282375,35.0490528
6851,금정산,350.5,128.3227444,35.03445
6852,배대산,282.4,128.3337806,35.0262667
6853,봉화대,317.7,128.40485,35.0312417
6854,수양산,419.3,128.4485833,35.0321444
6855,옛성,108.6,128.4463361,35.0485778
6856,철마산,396.1,128.4342083,35.0314611
6857,천왕산,582.6,128.2625222,35.0218556
6858,봉화산,352.9,128.2861333,35.0213028
6859,연지산,277.2,128.3144222,35.0092722
6860,사월산,108.1,128.3376972,35.0122278
6861,구절령,564.6,128.4204639,35.02485
6862,도고룡,309.3,128.4373194,35.0062972
6863,매암산,432.2,128.4553611,35.0190611
6864,시루봉,407.0,128.4629806,35.0125389
6865,호암산,226.1,128.4953639,35.0180556
6866,국수봉,474.9,128.3731417,35.1097583
6867,으봉산,371.1,128.3815528,35.1122694
6868,매봉,592.3,127.5296472,35.7467056
6869,깃대봉,930.3,127.619225,35.7484806
6870,할미봉,1026.3,127.6611694,35.7354444
6871,월봉산,1281.7,127.7207611,35.7276889
6872,국사봉,569.5,127.5124528,35.7203167
6873,법화산,707.0,127.5443056,35.7074556
6874,봉화산,786.8,127.5482778,35.7008306
6875,백화산,849.5,127.6030722,35.70355
6876,구시봉,1014.3,127.6496972,35.7014444
6877,거망산,1184.0,127.7369833,35.6831667
6878,덕운봉,983.0,127.6334111,35.6569944
6879,제산봉,852.8,127.6543639,35.6523917
6880,우락산,764.8,127.6942361,35.664225
6881,마봉산,724.6,127.5349028,35.6347444
6882,장안산,1237.4,127.5950472,35.6292139
6883,영취산,1075.0,127.6200167,35.6427361
6884,사두봉,1016.9,127.5355722,35.6093389
6885,백운산,1278.9,127.6353944,35.6185139
6886,서래봉,1075.7,127.6561833,35.6188389
6887,계관봉,1254.1,127.6989056,35.6053806
6888,대봉산천왕봉,1245.8,127.6955694,35.6036528
6889,내중산,879.0,127.7059167,35.6182028
6890,월경산,981.8,127.6122306,35.5835528
6891,감투산,1036.7,127.6693639,35.592075
6892,도숭산,1041.0,127.7224444,35.5994222
6893,감투봉,728.0,127.5099111,35.5522889
6894,속금산,907.4,127.570525,35.5669694
6895,봉화산,919.7,127.5787333,35.5472333
6896,백암산,622.6,127.7292694,35.5491111
6897,천령봉,558.5,127.6993611,35.5040972
6898,중매봉,416.4,127.5538111,35.5665361
6899,옥잠봉,705.5,127.6114667,35.5359444
6900,남산봉,321.5,128.1452694,35.7353444
6901,관창봉,411.2,128.1770889,35.728325
6902,미숭산,755.0,128.1933222,35.73825
6903,비계산,1130.2,128.0693472,35.72195
6904,시루봉,700.3,128.0903222,35.7196833
6905,자경산,512.2,128.1451583,35.7156861
6906,두무산,1036.2,128.0952417,35.6907889
6907,달윤산,515.1,128.1251222,35.6882722
6908,숙성산,907.0,128.0376444,35.6582917
6909,오도산,1120.1,128.0752222,35.6737694
6910,토곡산,645.1,128.1488417,35.6531944
6911,녹대산,377.6,128.1660056,35.6736139
6912,만대산,688.4,128.1637583,35.6534639
6913,노태산,498.4,128.1841028,35.6585
6914,좌랑봉,305.5,128.2421556,35.6650778
6915,화성산,480.2,128.1133222,35.6486417
6916,시리봉,408.1,128.2260389,35.6418056
6917,망일산,620.6,128.0197667,35.6216833
6918,월현산,618.5,128.0050611,35.611175
6919,강덕산,563.0,128.0544194,35.60865
6920,인덕산,647.7,128.0818778,35.6071639
6921,백마산,264.3,128.2139639,35.6170417
6922,봉두산,540.4,128.0117889,35.5998694
6923,논덕산,545.4,128.0820583,35.5922139
6924,지남산,1018.3,128.0320694,35.74875
6925,공누산,441.2,128.0917917,35.6563278
6926,소학산,285.8,128.2002361,35.5991139
6927,용덕산,230.5,128.2387778,35.5965306
6928,소룡산,520.8,128.0605083,35.56365
6929,갈마산,232.7,128.1440667,35.5565972
6930,악견산,634.0,128.0498361,35.5321361
6931,의룡산,481.1,128.0709611,35.534525
6932,대야성산,267.4,128.1825806,35.54745
6933,대암산,591.1,128.2173528,35.5338667
6934,금성산,592.1,128.0373167,35.5170528
6935,집동산,332.8,128.0956861,35.5192583
6936,수리봉,331.2,128.13245,35.5081556
6937,승비산,257.4,128.1578389,35.507075
6938,무월봉,607.6,128.2252694,35.5240444
6939,태백산,578.6,128.2355889,35.5149806
6940,주지봉,492.6,126.6491583,34.7450972
6941,도갑산,400.9,126.6727278,34.7446278
6942,선황산,181.8,126.5720667,34.7143083
6943,월각산,458.4,126.6805417,34.7225556
6944,수암산,424.2,126.7322667,34.7042444
6945,안오산,259.6,126.7384056,34.701225
6946,천마산,57.8,126.5600694,34.6832528
6947,두억봉,527.8,126.6084806,34.6787222
6948,가학산,574.7,126.6409528,34.6805139
6949,흑석산,652.8,126.6331083,34.6759528
6950,별뫼산,465.1,126.669925,34.6911111
6951,고제봉,350.5,126.6538,34.6559583
6952,주성산,101.1,126.5093722,34.627975
6953,성산,151.0,126.6461806,34.6323056
6954,서기산,511.3,126.7010306,34.6305778
6955,바리산,118.8,126.7276722,34.6415222
6956,역마산,308.3,126.5597861,34.6142444
6957,만대산,443.2,126.6018444,34.6135778
6958,한도봉,213.7,126.6670444,34.6089833
6959,국사봉,174.3,126.5009361,34.5775222
6960,성산,146.0,126.5270111,34.5829278
6961,금강산,488.3,126.6010639,34.5911194
6962,만대산,493.1,126.6307472,34.5842361
6963,제봉,158.4,126.6721333,34.5913111
6964,만덕산,412.1,126.7452806,34.5921028
6965,남각산,316.8,126.5662444,34.5745167
6966,호산,193.4,126.5986056,34.5530472
6967,석문산,282.5,126.7160694,34.5581667
6968,덕음산(덕룡산),327.3,126.6306389,34.5473389
6969,첨봉,351.5,126.6680472,34.5359528
6970,덕룡산,432.8,126.6991944,34.5385333
6971,병풍산,315.7,126.5832389,34.50535
6972,주작산,429.5,126.697325,34.506025
6973,안산,194.3,126.5417722,34.7468111
6974,가마봉,262.0,126.5568611,34.7438722
6975,장정산,207.4,126.5694639,34.7329889
6976,고지봉,261.5,126.5767583,34.7402194
6977,매봉산,357.5,126.6544194,34.7149806
6978,각시봉,214.8,126.6882472,34.6634806
6979,장군봉,335.3,126.6985361,34.6720417
6980,노리봉,137.2,126.6480139,34.6220778
6981,병풍산,86.0,126.6333667,34.6116583
6982,매봉,307.9,126.7221917,34.6232417
6983,승리산,167.3,126.7325389,34.6206111
6984,철마산,135.0,126.5174667,34.5981139
6985,깃대봉,224.3,126.5682139,34.5889722
6986,깃대봉,458.4,126.6318472,34.5820778
6987,도리봉,92.1,126.6420111,34.5986306
6988,깃대봉,159.4,126.6833806,34.5770972
6989,희양산,159.1,126.6794694,34.5823222
6990,형제봉,143.0,126.5162889,34.5688556
6991,비석뫼,94.5,126.5448944,34.5676583
6992,달바위산,167.0,126.5521333,34.5510583
6993,오봉산,120.8,126.6132417,34.5663056
6994,차일봉,227.7,126.6381611,34.5730389
6995,복덕산,278.5,126.6973194,34.5636861
6996,서당산,216.5,126.5966778,34.5436972
6997,금성산,170.7,126.5097861,34.5100667
6998,바랑산,122.0,126.527925,34.5156806
6999,태양산,308.0,126.5739306,34.5115222
7000,수리봉,945.1,128.311675,37.8826556
7001,방태산,1435.6,128.35555,37.8948361
7002,방태산(주억봉),1445.7,128.3901722,37.8882611
7003,구룡덕봉,1389.0,128.4124417,37.8848083
7004,가칠봉,1241.1,128.4585139,37.8794361
7005,갈전곡봉,1196.3,128.4817139,37.8930917
7006,숫돌봉,1107.3,128.3755722,37.8514944
7007,침석봉,1320.0,128.3820806,37.8586417
7008,개인산,1341.9,128.4008,37.8618361
7009,매봉령,1176.7,128.4525361,37.8623083
7010,사삼봉,1107.8,128.4755167,37.8512722
7011,맹현봉,1214.3,128.3197972,37.8304056
7012,문암산,1149.0,128.3770194,37.7827889
7013,석화산,814.0,128.3838583,37.7769889
7014,대대산,780.8,128.4948528,37.7885389
7015,소계방산,1492.4,128.4743972,37.7542861
7016,배미산,696.0,128.28155,37.8823111
7017,양산봉,231.8,125.1856278,34.6775806
7018,깃대봉,367.8,125.2032083,34.6969083
7019,노적봉,65.9,125.2012361,34.680925
7020,일락산,521.4,126.5954444,36.7308611
7021,옥양봉,621.2,126.6093333,36.7281778
7022,서원산,473.2,126.6336167,36.7291194
7023,봉명산,238.8,126.6601417,36.7396639
7024,천태산,127.1,126.6803583,36.7319139
7025,가야산,678.2,126.6094278,36.7043278
7026,석문봉,656.8,126.6031861,36.7170194
7027,원효봉,604.7,126.6200556,36.6994861
7028,연암산,440.8,126.5702667,36.6724
7029,뒷산,449.1,126.5968389,36.6727361
7030,삼준산,489.4,126.5795389,36.6540139
7031,수덕산,495.2,126.6243472,36.6717361
7032,수암산,260.1,126.6594056,36.6713194
7033,당산,52.5,126.7158306,36.6543861
7034,소당산,59.2,126.703175,36.6608944
7035,제룡산,103.0,126.7351111,36.6593833
7036,봉화산,228.1,126.545575,36.6393722
7037,홍동산,308.9,126.6232222,36.6438806
7038,용봉산,381.0,126.6491972,36.6436528
7039,닭재산,165.7,126.73995,36.648775
7040,매봉산,173.2,126.7478583,36.6485194
7041,수리봉,162.9,126.7327278,36.6487972
7042,삼불산,163.8,126.5378833,36.6042306
7043,계봉산,202.2,126.5614917,36.6177972
7044,일월산,397.0,126.6228361,36.6079194
7045,철마산,130.8,126.7210111,36.6122528
7046,우심산,169.7,126.5039944,36.5882944
7047,둑재봉,129.1,126.6018111,36.5900056
7048,남산,221.5,126.6490778,36.5775611
7049,퇴뫼산,131.7,126.7112556,36.5967056
7050,청룡산,236.0,126.5336972,36.5524083
7051,형산,209.6,126.5632333,36.5657861
7052,태봉산,89.5,126.5973833,36.5690722
7053,보가산,274.7,126.622875,36.5715722
7054,초롱산,340.1,126.7481361,36.5623139
7055,철마산,107.9,126.5091806,36.5349167
7056,왕자산,106.2,126.5265944,36.5330667
7057,은하봉,224.0,126.5985667,36.5286917
7058,지기산,324.5,126.6060361,36.5305556
7059,매성봉,130.4,126.6380472,36.5339694
7060,석당산,146.4,126.5411889,36.5215139
7061,갈록산,57.1,126.5650056,36.5156417
7062,검봉산,133.1,126.5842083,36.5068306
7063,산성,213.6,126.7403444,36.5047833
7064,괴염산,192.5,126.6135833,36.556475
7065,두루봉,131.8,126.5103333,36.5032139
7066,금봉산,62.8,126.5945222,36.5016028
7067,불금봉,498.3,127.8469444,37.733025
7068,성재산,553.5,127.8504833,37.7412722
7069,망영산(만산영),394.9,127.8823667,37.7277972
7070,봉화산,338.0,127.8762167,37.7090611
7071,오성산,226.6,127.9190278,37.7015111
7072,금학산,654.1,127.7518694,37.6943083
7073,깍은봉,387.2,127.8185111,37.6967
7074,두개비산,262.1,127.8740222,37.6965833
7075,패명산,154.8,127.8561972,37.6999111
7076,남산,415.4,127.8963278,37.6784944
7077,석화산,224.5,127.8888694,37.6986694
7078,오룡산,356.4,127.9130833,37.68985
7079,먹방산,611.4,127.9733694,37.6515222
7080,응골산,577.8,127.9956361,37.6514028
7081,까끈봉,641.5,127.8120583,37.6244528
7082,매화산,750.8,127.8348556,37.6219611
7083,오음산,929.4,127.9226028,37.6057139
7084,만대산,633.1,127.9734194,37.6094806
7085,갈기산,685.4,127.7854972,37.5785111
7086,망덕산,429.9,127.8266889,37.5786222
7087,감루봉,636.7,127.956325,37.5899278
7088,시루봉,502.2,127.8307028,37.5612528
7089,금물산,775.5,127.8502,37.5538472
7090,성지봉,787.4,127.8430972,37.5418722
7091,태봉,336.0,127.9301778,37.5273528
7092,독재봉,352.8,127.9747889,37.54075
7093,매봉,682.0,127.8546417,37.5093583
7094,둔지산,287.9,127.8654583,37.6781167
7095,감토봉,371.5,127.9017833,37.682375
7096,만대산,680.1,127.9714889,37.6382583
7097,용머리산,241.3,127.8495444,37.5867944
7098,풍류산,465.2,127.7957694,37.55545
7099,봉바우,336.1,127.9371694,37.5700667
7100,소구니봉,533.6,127.9360333,37.5563083
7101,칠봉산,393.4,127.9979278,37.5461778
7102,벽학산,331.1,127.9630472,37.5240639
7103,문봉산(갈비봉),677.5,128.8693639,36.2315472
7104,산두봉,719.0,128.8791167,36.2359528
7105,북두산,598.0,128.7732972,36.2214722
